user_id,signup_date,user_segment,variant_group
2702,2025-09-01,career_changer,treatment
2703,2025-09-09,student,treatment
2704,2025-09-07,student,control
2705,2025-09-27,professional,control
2706,2025-09-05,career_changer,control
2707,2025-09-18,student,treatment
2708,2025-10-01,student,treatment
2709,2025-09-24,student,treatment
2710,2025-09-20,student,treatment
2711,2025-09-17,professional,control
2712,2025-09-14,professional,control
2713,2025-09-04,student,control
2714,2025-09-25,student,control
2715,2025-09-10,student,control
2716,2025-09-08,student,treatment
2717,2025-09-10,professional,control
2718,2025-09-04,career_changer,treatment
2719,2025-09-02,career_changer,control
2720,2025-09-08,student,treatment
2721,2025-09-14,career_changer,treatment
2722,2025-09-21,professional,treatment
2723,2025-09-26,professional,control
2724,2025-09-20,student,treatment
2725,2025-09-15,student,treatment
2726,2025-09-03,student,control
2727,2025-09-04,student,control
2728,2025-09-27,student,control
2729,2025-09-29,student,treatment
2730,2025-09-16,student,treatment
2731,2025-09-20,professional,treatment
2732,2025-09-18,student,control
2733,2025-09-01,student,control
2734,2025-09-21,career_changer,treatment
2735,2025-09-17,career_changer,control
2736,2025-09-19,professional,treatment
2737,2025-09-08,career_changer,treatment
2738,2025-09-23,professional,control
2739,2025-09-05,career_changer,treatment
2740,2025-09-10,student,control
2741,2025-09-14,student,treatment
2742,2025-09-01,student,control
2743,2025-09-20,student,treatment
2744,2025-09-12,student,control
2745,2025-09-08,professional,control
2746,2025-09-19,professional,treatment
2747,2025-09-14,professional,control
2748,2025-09-06,student,treatment
2749,2025-09-22,career_changer,control
2750,2025-09-22,professional,treatment
2751,2025-09-03,student,control
2752,2025-09-17,professional,treatment
2753,2025-09-12,student,control
2754,2025-09-03,student,control
2755,2025-10-01,career_changer,control
2756,2025-09-17,student,treatment
2757,2025-09-18,student,control
2758,2025-09-17,career_changer,treatment
2759,2025-09-26,professional,treatment
2760,2025-09-17,student,control
2761,2025-09-18,student,treatment
2762,2025-09-01,student,control
2763,2025-09-13,professional,control
2764,2025-09-28,student,treatment
2765,2025-09-16,student,treatment
2766,2025-09-02,career_changer,treatment
2767,2025-09-21,professional,control
2768,2025-09-13,student,control
2769,2025-09-12,professional,control
2770,2025-09-09,professional,treatment
2771,2025-09-24,student,treatment
2772,2025-09-01,student,treatment
2773,2025-09-12,career_changer,control
2774,2025-09-26,student,control
2775,2025-09-03,professional,control
2776,2025-09-12,student,control
2777,2025-09-08,student,control
2778,2025-09-24,student,treatment
2779,2025-09-22,student,treatment
2780,2025-09-21,student,treatment
2781,2025-09-04,student,control
2782,2025-09-25,career_changer,control
2783,2025-09-19,career_changer,treatment
2784,2025-09-24,professional,control
2785,2025-09-25,career_changer,treatment
2786,2025-09-11,student,control
2787,2025-09-05,career_changer,control
2788,2025-09-02,student,treatment
2789,2025-09-12,career_changer,control
2790,2025-09-18,career_changer,treatment
2791,2025-09-11,professional,treatment
2792,2025-09-27,career_changer,control
2793,2025-09-21,professional,control
2794,2025-09-06,student,treatment
2795,2025-09-27,student,treatment
2796,2025-09-25,professional,control
2797,2025-09-22,student,treatment
2798,2025-09-15,professional,control
2799,2025-09-23,career_changer,control
2800,2025-09-16,student,control
2801,2025-09-21,professional,control
2802,2025-09-06,career_changer,control
2803,2025-09-26,career_changer,treatment
2804,2025-09-05,career_changer,control
2805,2025-09-03,professional,control
2806,2025-09-23,career_changer,control
2807,2025-09-25,professional,treatment
2808,2025-10-01,student,treatment
2809,2025-09-15,student,control
2810,2025-09-02,professional,control
2811,2025-09-10,student,control
2812,2025-09-07,professional,control
2813,2025-09-02,professional,control
2814,2025-09-26,student,control
2815,2025-09-07,professional,control
2816,2025-09-29,professional,treatment
2817,2025-09-02,student,control
2818,2025-09-11,student,treatment
2819,2025-09-30,student,treatment
2820,2025-09-10,student,treatment
2821,2025-09-17,career_changer,control
2822,2025-09-13,student,control
2823,2025-09-27,professional,control
2824,2025-09-18,student,treatment
2825,2025-09-16,student,control
2826,2025-09-09,career_changer,treatment
2827,2025-09-02,professional,treatment
2828,2025-09-25,student,control
2829,2025-09-21,student,treatment
2830,2025-09-07,student,control
2831,2025-09-10,student,control
2832,2025-09-12,professional,control
2833,2025-09-28,student,control
2834,2025-09-25,student,treatment
2835,2025-09-02,student,control
2836,2025-09-28,career_changer,control
2837,2025-09-21,career_changer,treatment
2838,2025-09-11,student,treatment
2839,2025-09-09,professional,control
2840,2025-09-04,student,treatment
2841,2025-09-26,student,treatment
2842,2025-09-12,professional,control
2843,2025-09-14,career_changer,control
2844,2025-09-29,career_changer,control
2845,2025-09-13,professional,treatment
2846,2025-09-24,student,treatment
2847,2025-09-15,professional,treatment
2848,2025-09-29,student,control
2849,2025-10-01,professional,control
2850,2025-09-13,student,control
2851,2025-09-11,professional,control
2852,2025-09-06,student,treatment
2853,2025-09-16,student,treatment
2854,2025-09-23,career_changer,control
2855,2025-09-16,student,control
2856,2025-09-12,professional,control
2857,2025-09-30,student,control
2858,2025-09-26,student,control
2859,2025-09-17,student,control
2860,2025-09-09,student,control
2861,2025-09-26,career_changer,control
2862,2025-09-03,student,control
2863,2025-09-24,career_changer,control
2864,2025-09-14,professional,treatment
2865,2025-09-03,student,control
2866,2025-09-14,professional,treatment
2867,2025-09-20,professional,control
2868,2025-09-27,professional,control
2869,2025-09-06,student,control
2870,2025-09-18,student,control
2871,2025-09-10,career_changer,treatment
2872,2025-09-11,career_changer,control
2873,2025-09-04,career_changer,treatment
2874,2025-09-03,student,treatment
2875,2025-09-11,professional,treatment
2876,2025-09-22,student,treatment
2877,2025-09-10,student,treatment
2878,2025-09-10,student,control
2879,2025-09-15,professional,treatment
2880,2025-09-20,student,control
2881,2025-09-23,student,control
2882,2025-09-14,career_changer,control
2883,2025-09-06,student,treatment
2884,2025-09-23,student,treatment
2885,2025-09-15,student,control
2886,2025-09-12,career_changer,treatment
2887,2025-09-15,professional,control
2888,2025-09-02,student,control
2889,2025-09-24,career_changer,control
2890,2025-09-28,career_changer,control
2891,2025-09-30,student,control
2892,2025-09-12,professional,treatment
2893,2025-09-20,professional,treatment
2894,2025-09-14,professional,control
2895,2025-09-09,student,control
2896,2025-09-21,career_changer,treatment
2897,2025-09-26,professional,treatment
2898,2025-10-01,student,control
2899,2025-09-02,student,control
2900,2025-09-03,student,treatment
2901,2025-09-22,student,treatment
2902,2025-09-21,professional,control
2903,2025-09-13,student,control
2904,2025-09-12,student,treatment
2905,2025-09-17,professional,control
2906,2025-09-26,student,treatment
2907,2025-09-24,career_changer,control
2908,2025-09-22,student,treatment
2909,2025-09-06,student,control
2910,2025-10-01,student,control
2911,2025-09-01,student,treatment
2912,2025-09-05,student,control
2913,2025-09-28,professional,treatment
2914,2025-09-20,career_changer,control
2915,2025-09-22,student,control
2916,2025-09-26,professional,control
2917,2025-09-15,professional,treatment
2918,2025-09-02,career_changer,control
2919,2025-09-05,student,control
2920,2025-09-03,student,control
2921,2025-09-08,student,treatment
2922,2025-09-25,professional,treatment
2923,2025-09-21,career_changer,control
2924,2025-09-12,student,control
2925,2025-09-12,student,treatment
2926,2025-09-13,career_changer,control
2927,2025-10-01,career_changer,treatment
2928,2025-09-19,career_changer,treatment
2929,2025-09-02,professional,treatment
2930,2025-09-20,student,control
2931,2025-09-05,professional,treatment
2932,2025-09-22,professional,treatment
2933,2025-09-15,student,treatment
2934,2025-10-01,professional,control
2935,2025-09-12,professional,control
2936,2025-09-12,student,control
2937,2025-09-15,professional,treatment
2938,2025-09-25,professional,treatment
2939,2025-09-03,career_changer,control
2940,2025-09-19,student,control
2941,2025-09-05,student,control
2942,2025-09-17,professional,treatment
2943,2025-09-12,student,treatment
2944,2025-09-13,professional,control
2945,2025-09-11,professional,control
2946,2025-09-21,student,control
2947,2025-09-09,professional,treatment
2948,2025-09-08,professional,treatment
2949,2025-10-01,student,treatment
2950,2025-09-04,career_changer,control
2951,2025-09-01,career_changer,treatment
2952,2025-09-24,professional,control
2953,2025-09-06,professional,treatment
2954,2025-09-16,student,control
2955,2025-09-17,career_changer,treatment
2956,2025-09-13,professional,treatment
2957,2025-09-30,professional,treatment
2958,2025-09-18,career_changer,treatment
2959,2025-09-04,student,control
2960,2025-09-09,career_changer,control
2961,2025-09-25,student,treatment
2962,2025-09-09,student,control
2963,2025-09-23,student,control
2964,2025-09-15,career_changer,control
2965,2025-09-07,career_changer,treatment
2966,2025-09-20,professional,control
2967,2025-09-10,professional,control
2968,2025-09-23,professional,control
2969,2025-09-30,career_changer,control
2970,2025-09-16,student,treatment
2971,2025-09-07,student,treatment
2972,2025-09-04,student,treatment
2973,2025-09-05,professional,control
2974,2025-09-28,professional,treatment
2975,2025-09-03,student,treatment
2976,2025-09-15,student,control
2977,2025-09-06,career_changer,treatment
2978,2025-09-29,student,treatment
2979,2025-09-23,professional,treatment
2980,2025-09-15,career_changer,treatment
2981,2025-09-03,student,control
2982,2025-09-26,student,control
2983,2025-09-22,professional,treatment
2984,2025-10-01,career_changer,control
2985,2025-09-28,professional,control
2986,2025-09-11,career_changer,treatment
2987,2025-09-22,student,treatment
2988,2025-09-12,professional,control
2989,2025-09-23,professional,treatment
2990,2025-09-03,career_changer,treatment
2991,2025-09-18,student,treatment
2992,2025-09-18,career_changer,control
2993,2025-09-10,professional,control
2994,2025-09-29,student,control
2995,2025-09-10,student,control
2996,2025-09-28,career_changer,control
2997,2025-09-06,student,control
2998,2025-09-23,student,control
2999,2025-09-23,student,treatment
3000,2025-09-30,career_changer,control
3001,2025-09-23,professional,treatment
3002,2025-09-21,professional,treatment
3003,2025-09-06,student,control
3004,2025-09-26,professional,treatment
3005,2025-09-12,professional,treatment
3006,2025-09-17,career_changer,control
3007,2025-09-08,career_changer,treatment
3008,2025-09-04,student,control
3009,2025-09-07,professional,treatment
3010,2025-09-26,student,control
3011,2025-09-05,professional,treatment
3012,2025-09-08,student,control
3013,2025-09-26,student,treatment
3014,2025-09-16,student,control
3015,2025-09-01,professional,treatment
3016,2025-09-12,student,treatment
3017,2025-09-18,professional,control
3018,2025-09-19,student,treatment
3019,2025-09-12,student,control
3020,2025-09-15,professional,treatment
3021,2025-09-26,student,control
3022,2025-09-18,student,treatment
3023,2025-09-05,professional,treatment
3024,2025-09-20,student,control
3025,2025-09-29,student,control
3026,2025-09-03,student,control
3027,2025-09-03,career_changer,treatment
3028,2025-09-10,professional,control
3029,2025-09-13,professional,treatment
3030,2025-09-23,professional,treatment
3031,2025-09-24,student,control
3032,2025-09-16,student,treatment
3033,2025-09-17,professional,control
3034,2025-09-14,student,control
3035,2025-09-25,student,treatment
3036,2025-09-14,student,control
3037,2025-09-27,student,control
3038,2025-09-19,career_changer,treatment
3039,2025-09-03,student,control
3040,2025-09-05,professional,treatment
3041,2025-09-11,student,treatment
3042,2025-09-21,career_changer,control
3043,2025-09-03,student,control
3044,2025-09-15,student,treatment
3045,2025-09-15,professional,control
3046,2025-09-22,professional,control
3047,2025-09-17,student,treatment
3048,2025-09-12,student,control
3049,2025-09-05,student,treatment
3050,2025-09-29,student,control
3051,2025-09-27,student,control
3052,2025-09-25,student,control
3053,2025-09-18,student,treatment
3054,2025-09-21,student,treatment
3055,2025-09-19,professional,treatment
3056,2025-09-06,career_changer,control
3057,2025-09-25,professional,control
3058,2025-10-01,student,control
3059,2025-09-05,student,control
3060,2025-09-14,career_changer,treatment
3061,2025-09-17,student,treatment
3062,2025-09-30,student,control
3063,2025-09-28,professional,treatment
3064,2025-09-02,professional,control
3065,2025-09-27,professional,treatment
3066,2025-09-04,student,control
3067,2025-09-17,student,control
3068,2025-09-05,career_changer,control
3069,2025-09-10,student,control
3070,2025-09-06,professional,treatment
3071,2025-09-06,professional,control
3072,2025-09-11,professional,control
3073,2025-09-30,student,treatment
3074,2025-09-23,student,treatment
3075,2025-09-08,professional,treatment
3076,2025-09-12,career_changer,control
3077,2025-10-01,career_changer,treatment
3078,2025-10-01,student,treatment
3079,2025-09-17,student,control
3080,2025-09-29,career_changer,control
3081,2025-09-10,professional,control
3082,2025-09-28,career_changer,control
3083,2025-09-03,student,control
3084,2025-09-09,professional,control
3085,2025-09-07,professional,treatment
3086,2025-09-21,professional,treatment
3087,2025-10-01,student,treatment
3088,2025-09-18,student,treatment
3089,2025-09-09,professional,control
3090,2025-09-05,student,treatment
3091,2025-09-21,student,treatment
3092,2025-09-10,career_changer,control
3093,2025-09-20,student,treatment
3094,2025-09-18,career_changer,treatment
3095,2025-09-03,student,treatment
3096,2025-09-17,professional,treatment
3097,2025-09-21,career_changer,control
3098,2025-09-06,student,control
3099,2025-09-19,student,control
3100,2025-10-01,student,treatment
3101,2025-09-19,student,treatment
3102,2025-09-05,professional,treatment
3103,2025-09-06,career_changer,control
3104,2025-09-22,student,control
3105,2025-09-20,student,treatment
3106,2025-09-24,student,treatment
3107,2025-09-29,professional,control
3108,2025-09-20,student,control
3109,2025-09-11,professional,treatment
3110,2025-09-27,professional,treatment
3111,2025-09-30,professional,control
3112,2025-09-19,student,control
3113,2025-09-02,professional,treatment
3114,2025-09-27,student,treatment
3115,2025-09-28,student,control
3116,2025-09-01,career_changer,control
3117,2025-09-03,professional,treatment
3118,2025-09-02,student,control
3119,2025-10-01,student,control
3120,2025-09-21,student,treatment
3121,2025-09-25,student,control
3122,2025-09-19,student,treatment
3123,2025-09-09,student,control
3124,2025-09-21,student,treatment
3125,2025-09-07,professional,control
3126,2025-09-25,professional,control
3127,2025-09-19,professional,control
3128,2025-09-14,student,treatment
3129,2025-09-20,career_changer,treatment
3130,2025-09-21,career_changer,control
3131,2025-09-01,career_changer,treatment
3132,2025-09-16,career_changer,treatment
3133,2025-09-29,career_changer,treatment
3134,2025-09-21,professional,control
3135,2025-09-18,student,treatment
3136,2025-09-10,professional,control
3137,2025-09-21,professional,control
3138,2025-10-01,professional,treatment
3139,2025-09-10,professional,treatment
3140,2025-09-16,student,control
3141,2025-09-08,student,control
3142,2025-09-26,career_changer,treatment
3143,2025-09-26,professional,treatment
3144,2025-09-22,professional,control
3145,2025-09-13,student,treatment
3146,2025-09-10,student,control
3147,2025-09-15,career_changer,control
3148,2025-09-03,professional,treatment
3149,2025-09-23,professional,control
3150,2025-09-02,student,control
3151,2025-09-06,professional,treatment
3152,2025-09-15,student,treatment
3153,2025-09-14,professional,control
3154,2025-09-16,student,treatment
3155,2025-09-15,student,treatment
3156,2025-09-07,professional,control
3157,2025-09-11,career_changer,treatment
3158,2025-09-20,student,control
3159,2025-09-05,career_changer,control
3160,2025-09-11,student,treatment
3161,2025-09-28,student,treatment
3162,2025-09-23,student,control
3163,2025-09-11,student,control
3164,2025-09-24,professional,control
3165,2025-09-28,student,control
3166,2025-09-12,student,control
3167,2025-09-13,career_changer,control
3168,2025-09-05,student,treatment
3169,2025-09-25,professional,control
3170,2025-09-12,student,control
3171,2025-09-17,professional,treatment
3172,2025-09-18,student,treatment
3173,2025-09-04,student,control
3174,2025-09-11,student,control
3175,2025-09-08,student,treatment
3176,2025-09-15,student,control
3177,2025-09-04,professional,control
3178,2025-09-09,career_changer,treatment
3179,2025-09-15,career_changer,control
3180,2025-09-08,professional,control
3181,2025-09-05,student,control
3182,2025-09-04,student,control
3183,2025-09-02,student,control
3184,2025-09-10,student,treatment
3185,2025-10-01,professional,control
3186,2025-09-13,professional,control
3187,2025-09-28,student,control
3188,2025-09-20,student,treatment
3189,2025-09-14,career_changer,treatment
3190,2025-09-08,professional,control
3191,2025-10-01,student,treatment
3192,2025-09-28,career_changer,control
3193,2025-09-29,career_changer,control
3194,2025-09-06,student,control
3195,2025-09-27,student,control
3196,2025-09-11,professional,control
3197,2025-09-30,career_changer,treatment
3198,2025-09-19,career_changer,control
3199,2025-09-24,student,treatment
3200,2025-09-11,student,control
3201,2025-09-07,professional,control
3202,2025-09-25,professional,control
3203,2025-09-06,student,treatment
3204,2025-09-16,career_changer,control
3205,2025-09-17,professional,treatment
3206,2025-09-15,career_changer,control
3207,2025-09-16,career_changer,control
3208,2025-09-29,professional,control
3209,2025-09-10,student,control
3210,2025-09-16,professional,control
3211,2025-09-01,student,control
3212,2025-09-03,professional,treatment
3213,2025-10-01,student,control
3214,2025-09-13,professional,treatment
3215,2025-09-17,student,control
3216,2025-09-15,student,treatment
3217,2025-10-01,student,treatment
3218,2025-09-08,student,control
3219,2025-09-07,professional,control
3220,2025-09-19,professional,treatment
3221,2025-09-12,professional,treatment
3222,2025-09-02,student,control
3223,2025-09-02,student,control
3224,2025-09-10,student,treatment
3225,2025-09-16,student,control
3226,2025-09-20,career_changer,treatment
3227,2025-09-29,student,control
3228,2025-09-27,student,control
3229,2025-09-21,student,treatment
3230,2025-09-22,student,treatment
3231,2025-09-16,professional,control
3232,2025-09-10,professional,control
3233,2025-09-18,student,treatment
3234,2025-09-01,student,treatment
3235,2025-09-28,student,control
3236,2025-09-04,student,treatment
3237,2025-09-14,student,treatment
3238,2025-09-05,career_changer,treatment
3239,2025-09-29,professional,treatment
3240,2025-09-09,professional,control
3241,2025-09-24,student,treatment
3242,2025-09-12,student,treatment
3243,2025-09-25,professional,control
3244,2025-09-13,professional,control
3245,2025-09-12,professional,control
3246,2025-09-02,student,treatment
3247,2025-09-13,professional,control
3248,2025-09-02,student,treatment
3249,2025-09-19,career_changer,treatment
3250,2025-09-18,professional,treatment
3251,2025-09-07,professional,treatment
3252,2025-09-12,student,treatment
3253,2025-09-18,professional,control
3254,2025-09-10,student,treatment
3255,2025-09-03,student,control
3256,2025-09-13,student,treatment
3257,2025-09-17,professional,control
3258,2025-09-15,student,treatment
3259,2025-09-25,student,treatment
3260,2025-09-18,career_changer,treatment
3261,2025-09-09,student,control
3262,2025-09-27,professional,control
3263,2025-09-20,student,treatment
3264,2025-09-22,student,control
3265,2025-09-20,professional,treatment
3266,2025-09-04,student,control
3267,2025-09-05,student,treatment
3268,2025-09-04,professional,control
3269,2025-09-13,professional,treatment
3270,2025-09-12,professional,treatment
3271,2025-09-26,student,control
3272,2025-09-11,student,control
3273,2025-09-18,professional,control
3274,2025-10-01,professional,treatment
3275,2025-09-12,career_changer,treatment
3276,2025-09-25,career_changer,treatment
3277,2025-09-05,career_changer,treatment
3278,2025-09-07,student,control
3279,2025-09-20,student,control
3280,2025-09-17,professional,control
3281,2025-09-13,student,control
3282,2025-09-17,student,treatment
3283,2025-09-02,career_changer,treatment
3284,2025-09-02,career_changer,control
3285,2025-09-02,student,treatment
3286,2025-09-05,student,treatment
3287,2025-09-23,student,control
3288,2025-09-11,career_changer,control
3289,2025-09-26,career_changer,control
3290,2025-09-16,student,treatment
3291,2025-09-17,student,treatment
3292,2025-09-15,career_changer,treatment
3293,2025-09-05,student,control
3294,2025-09-20,professional,control
3295,2025-09-29,career_changer,treatment
3296,2025-09-17,student,treatment
3297,2025-09-05,professional,treatment
3298,2025-09-11,student,treatment
3299,2025-09-30,student,control
3300,2025-09-20,career_changer,treatment
3301,2025-09-11,student,treatment
3302,2025-09-06,career_changer,control
3303,2025-09-13,professional,treatment
3304,2025-09-20,student,control
3305,2025-09-24,student,control
3306,2025-09-27,student,control
3307,2025-09-10,student,control
3308,2025-09-19,student,control
3309,2025-09-11,student,control
3310,2025-09-17,student,treatment
3311,2025-09-27,professional,control
3312,2025-09-17,professional,control
3313,2025-09-18,professional,control
3314,2025-09-16,student,treatment
3315,2025-09-23,student,control
3316,2025-09-19,professional,control
3317,2025-09-10,student,treatment
3318,2025-09-16,student,treatment
3319,2025-09-27,career_changer,treatment
3320,2025-09-01,professional,control
3321,2025-09-12,professional,control
3322,2025-09-11,student,treatment
3323,2025-09-22,professional,control
3324,2025-09-04,professional,control
3325,2025-09-14,professional,control
3326,2025-09-19,professional,treatment
3327,2025-09-10,career_changer,control
3328,2025-09-26,professional,treatment
3329,2025-09-29,student,treatment
3330,2025-09-24,professional,control
3331,2025-09-28,professional,treatment
3332,2025-09-23,professional,treatment
3333,2025-09-21,student,treatment
3334,2025-09-01,student,control
3335,2025-09-20,career_changer,treatment
3336,2025-09-16,professional,control
3337,2025-09-09,career_changer,treatment
3338,2025-10-01,professional,control
3339,2025-09-21,professional,control
3340,2025-09-26,professional,treatment
3341,2025-09-25,career_changer,treatment
3342,2025-09-19,professional,treatment
3343,2025-09-19,professional,control
3344,2025-09-08,student,control
3345,2025-09-24,student,treatment
3346,2025-09-02,professional,treatment
3347,2025-09-19,student,treatment
3348,2025-09-16,student,control
3349,2025-09-06,student,control
3350,2025-09-17,student,treatment
3351,2025-09-21,student,treatment
3352,2025-09-24,student,control
3353,2025-09-20,career_changer,treatment
3354,2025-09-25,professional,treatment
3355,2025-09-27,student,control
3356,2025-09-13,student,control
3357,2025-09-05,professional,control
3358,2025-09-27,student,treatment
3359,2025-09-22,career_changer,control
3360,2025-09-08,professional,control
3361,2025-09-02,professional,treatment
3362,2025-09-19,student,control
3363,2025-10-01,professional,control
3364,2025-09-23,student,control
3365,2025-09-04,career_changer,treatment
3366,2025-09-07,professional,treatment
3367,2025-09-01,student,control
3368,2025-09-15,student,treatment
3369,2025-09-11,student,treatment
3370,2025-09-14,professional,control
3371,2025-09-05,student,control
3372,2025-09-14,professional,control
3373,2025-09-23,student,control
3374,2025-09-07,professional,treatment
3375,2025-09-14,career_changer,treatment
3376,2025-09-17,professional,control
3377,2025-09-25,professional,control
3378,2025-09-20,student,control
3379,2025-09-30,student,treatment
3380,2025-09-16,professional,control
3381,2025-09-28,student,treatment
3382,2025-09-28,student,control
3383,2025-09-24,student,treatment
3384,2025-09-24,student,treatment
3385,2025-09-02,student,control
3386,2025-09-23,career_changer,control
3387,2025-09-05,student,treatment
3388,2025-09-17,professional,control
3389,2025-09-07,student,treatment
3390,2025-09-18,professional,control
3391,2025-09-11,student,treatment
3392,2025-09-22,career_changer,control
3393,2025-09-16,career_changer,treatment
3394,2025-09-17,student,treatment
3395,2025-09-13,career_changer,treatment
3396,2025-09-11,career_changer,treatment
3397,2025-10-01,career_changer,treatment
3398,2025-09-06,career_changer,control
3399,2025-09-15,student,treatment
3400,2025-09-30,professional,treatment
3401,2025-09-18,student,control
3402,2025-09-11,student,treatment
3403,2025-09-18,career_changer,treatment
3404,2025-09-12,student,treatment
3405,2025-09-22,professional,control
3406,2025-09-25,career_changer,control
3407,2025-09-28,career_changer,control
3408,2025-09-24,career_changer,control
3409,2025-09-22,student,treatment
3410,2025-09-21,student,control
3411,2025-09-26,student,control
3412,2025-09-23,student,treatment
3413,2025-09-09,student,control
3414,2025-09-20,student,control
3415,2025-09-16,professional,control
3416,2025-09-07,professional,control
3417,2025-10-01,student,treatment
3418,2025-09-08,professional,treatment
3419,2025-09-09,student,treatment
3420,2025-09-18,student,control
3421,2025-09-10,professional,treatment
3422,2025-09-08,professional,control
3423,2025-10-01,professional,control
3424,2025-09-10,student,control
3425,2025-09-25,career_changer,control
3426,2025-09-10,professional,control
3427,2025-09-23,professional,control
3428,2025-09-07,professional,treatment
3429,2025-09-23,career_changer,control
3430,2025-09-23,professional,control
3431,2025-09-16,professional,control
3432,2025-09-11,career_changer,treatment
3433,2025-09-16,professional,control
3434,2025-09-12,student,treatment
3435,2025-09-18,professional,treatment
3436,2025-09-30,student,control
3437,2025-09-30,student,control
3438,2025-09-26,professional,control
3439,2025-09-24,career_changer,treatment
3440,2025-09-09,career_changer,control
3441,2025-09-10,student,control
3442,2025-09-04,professional,control
3443,2025-09-19,student,treatment
3444,2025-09-22,career_changer,control
3445,2025-09-18,career_changer,control
3446,2025-09-13,professional,treatment
3447,2025-09-29,career_changer,treatment
3448,2025-09-13,professional,treatment
3449,2025-09-27,professional,control
3450,2025-09-12,student,treatment
3451,2025-10-01,student,treatment
3452,2025-09-25,professional,control
3453,2025-09-26,professional,treatment
3454,2025-09-05,student,control
3455,2025-09-10,career_changer,treatment
3456,2025-09-02,student,control
3457,2025-09-10,professional,treatment
3458,2025-10-01,professional,control
3459,2025-09-23,professional,treatment
3460,2025-09-03,professional,control
3461,2025-09-12,student,treatment
3462,2025-09-30,student,treatment
3463,2025-09-15,professional,control
3464,2025-09-21,professional,treatment
3465,2025-09-09,student,treatment
3466,2025-09-24,professional,control
3467,2025-09-16,student,control
3468,2025-09-07,professional,treatment
3469,2025-09-07,career_changer,control
3470,2025-09-27,student,control
3471,2025-09-18,student,control
3472,2025-09-09,professional,control
3473,2025-09-30,professional,control
3474,2025-09-18,professional,control
3475,2025-09-23,career_changer,treatment
3476,2025-09-09,career_changer,treatment
3477,2025-09-05,career_changer,control
3478,2025-09-04,professional,treatment
3479,2025-09-20,student,treatment
3480,2025-09-24,student,treatment
3481,2025-09-19,student,control
3482,2025-09-08,professional,control
3483,2025-09-08,student,treatment
3484,2025-09-02,career_changer,treatment
3485,2025-09-22,professional,treatment
3486,2025-09-29,professional,treatment
3487,2025-09-17,student,control
3488,2025-09-08,student,treatment
3489,2025-09-21,student,control
3490,2025-09-08,student,control
3491,2025-09-02,student,treatment
3492,2025-09-04,professional,control
3493,2025-09-14,career_changer,control
3494,2025-09-11,career_changer,treatment
3495,2025-09-23,professional,control
3496,2025-09-16,student,treatment
3497,2025-09-04,career_changer,treatment
3498,2025-09-22,career_changer,treatment
3499,2025-09-25,student,control
3500,2025-09-05,professional,control
3501,2025-09-01,student,control
3502,2025-10-01,career_changer,control
3503,2025-09-18,career_changer,control
3504,2025-09-30,student,treatment
3505,2025-09-06,career_changer,control
3506,2025-09-14,professional,treatment
3507,2025-09-21,career_changer,control
3508,2025-09-30,student,treatment
3509,2025-09-29,career_changer,treatment
3510,2025-09-29,student,control
3511,2025-09-16,student,control
3512,2025-09-16,student,treatment
3513,2025-09-21,career_changer,treatment
3514,2025-09-07,career_changer,treatment
3515,2025-09-25,career_changer,control
3516,2025-10-01,career_changer,control
3517,2025-09-10,student,treatment
3518,2025-09-11,student,treatment
3519,2025-09-10,student,control
3520,2025-09-21,student,treatment
3521,2025-09-02,student,control
3522,2025-09-30,student,control
3523,2025-09-25,student,control
3524,2025-09-03,student,control
3525,2025-09-21,student,treatment
3526,2025-09-19,student,control
3527,2025-09-08,career_changer,control
3528,2025-09-18,professional,treatment
3529,2025-09-24,career_changer,treatment
3530,2025-09-24,student,treatment
3531,2025-09-28,student,treatment
3532,2025-09-30,professional,control
3533,2025-09-02,student,treatment
3534,2025-09-30,student,treatment
3535,2025-09-30,student,treatment
3536,2025-09-06,student,control
3537,2025-09-14,student,control
3538,2025-09-29,student,treatment
3539,2025-09-27,professional,control
3540,2025-09-06,student,treatment
3541,2025-09-30,student,treatment
3542,2025-09-30,career_changer,treatment
3543,2025-09-02,student,treatment
3544,2025-09-27,student,treatment
3545,2025-09-13,career_changer,control
3546,2025-09-26,student,treatment
3547,2025-09-16,student,treatment
3548,2025-09-06,student,control
3549,2025-09-30,student,control
3550,2025-09-24,professional,control
3551,2025-10-01,career_changer,treatment
3552,2025-09-28,student,control
3553,2025-09-30,professional,treatment
3554,2025-09-10,professional,control
3555,2025-09-29,student,control
3556,2025-09-02,professional,treatment
3557,2025-09-01,student,control
3558,2025-09-10,student,treatment
3559,2025-09-19,student,treatment
3560,2025-09-20,student,treatment
3561,2025-09-04,student,control
3562,2025-09-30,career_changer,treatment
3563,2025-09-11,student,treatment
3564,2025-09-10,student,treatment
3565,2025-09-15,student,control
3566,2025-09-21,professional,treatment
3567,2025-09-18,professional,treatment
3568,2025-09-17,professional,treatment
3569,2025-09-16,professional,control
3570,2025-09-29,career_changer,control
3571,2025-10-01,student,control
3572,2025-09-05,professional,control
3573,2025-09-28,career_changer,control
3574,2025-09-17,career_changer,control
3575,2025-09-15,career_changer,treatment
3576,2025-09-09,student,control
3577,2025-09-07,student,treatment
3578,2025-09-26,student,control
3579,2025-09-04,professional,control
3580,2025-09-11,student,control
3581,2025-09-06,student,control
3582,2025-09-24,career_changer,treatment
3583,2025-09-15,student,treatment
